loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
13809, 36 months,19.75,511.43,E,E3,Physician,10+ years,MORTGAGE,136369,Verified,Jan-2017,Charged Off,debt_consolidation,Debt consolidation,13.62,Nov-2011,14,0,8271,48.9,25,w,Individual,2.0,0.0,"4427 Elm St
Los Angeles, MN 66321"
40000, 60 months,10.34,856.59,C,C3,Technician,5 years,MORTGAGE,39266,Not Verified,Sep-2019,Fully Paid,car,Car financing,14.74,Oct-1982,15,1,3887,66.0,22,f,Individual,0.0,1.0,"2622 Elm St
San Antonio, CA 30958"
5037, 36 months,15.6,176.09,D,D1,Driver,10+ years,RENT,107402,Source Verified,Nov-2015,Fully Paid,other,Other,20.6,Jul-2002,6,0,19371,53.6,17,w,Individual,5.0,0.0,"5277 River Rd
Indianapolis, CT 11807"
9565, 36 months,22.37,367.13,E,E5,Assistant Manager,,MORTGAGE,58515,Not Verified,Oct-2017,Charged Off,debt_consolidation,Debt consolidation,16.16,Jan-2007,9,1,24129,58.3,18,f,Individual,2.0,0.0,"5740 Lake Rd
San Diego, OH 15244"
13623, 36 months,12.16,453.52,C,C1,Physician,10+ years,MORTGAGE,66768,Verified,Aug-2020,Fully Paid,debt_consolidation,Debt consolidation,23.06,Oct-1980,11,0,12988,28.3,26,f,Individual,3.0,0.0,"7189 Hill Ave
Portland, CO 42127"
26434, 36 months,12.1,879.25,C,C3,General Manager,4 years,OWN,27018,Source Verified,Jan-2016,Charged Off,other,Other,14.3,May-2011,12,0,8733,33.6,26,w,Individual,2.0,0.0,"3167 Hill Ave
Louisville, IN 63062"
16978, 36 months,17.34,608.19,D,D4,Analyst,7 years,MORTGAGE,127588,Not Verified,Sep-2018,Fully Paid,home_improvement,Home improvement,19.83,Jun-1993,5,2,8282,58.3,22,w,Individual,3.0,0.0,"6295 Maple Dr
Charlotte, VA 35022"
16095, 36 months,7.01,497.04,B,B4,Analyst,7 years,OWN,228457,Verified,Apr-2015,Fully Paid,medical,Medical expenses,23.65,Mar-2007,14,1,640,18.2,29,w,Individual,1.0,0.0,"5952 Maple Dr
Phoenix, NJ 76631"
6792, 36 months,13.47,230.39,C,C1,General Manager,9 years,RENT,38031,Not Verified,Mar-2018,Charged Off,other,Other,26.02,Sep-1996,10,0,16941,49.5,22,w,Individual,0.0,1.0,"8438 Pine St
Seattle, NJ 96816"
6673, 36 months,21.39,252.74,E,E5,Warehouse Manager,4 years,MORTGAGE,139704,Verified,May-2016,Fully Paid,car,Car financing,6.74,Oct-2002,11,0,31935,48.3,16,f,Individual,0.0,0.0,"6394 Hill Ave
Jacksonville, CA 56770"
16211, 36 months,11.06,531.19,B,B2,Data Analyst,9 years,OWN,26238,Verified,Jun-2019,Fully Paid,credit_card,Credit card refinancing,18.83,Dec-1991,13,0,5137,37.3,25,f,Individual,2.0,0.0,"7082 Pine St
Dallas, TN 93138"
5893, 36 months,19.44,217.33,E,E4,Marketing Manager,2 years,MORTGAGE,57816,Source Verified,Mar-2019,Fully Paid,debt_consolidation,Debt consolidation,24.05,Jul-2005,8,1,30921,59.5,19,w,Joint App,3.0,0.0,"7914 Hill Ave
Philadelphia, MN 62892"
9709, 36 months,15.81,340.43,C,C2,Cashier,10+ years,MORTGAGE,27945,Not Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,10.66,May-2005,9,1,3613,48.6,23,f,Individual,3.0,0.0,"6667 Cedar Ln
Louisville, TN 44389"
18043, 36 months,12.03,599.54,B,B5,Attorney,2 years,OWN,76520,Not Verified,Aug-2018,Fully Paid,debt_consolidation,Debt consolidation,26.69,Dec-1982,16,0,32795,45.8,25,f,Individual,2.0,0.0,"7849 Oak Ave
San Diego, NY 63952"
7410, 36 months,11.41,244.04,C,C1,Police Officer,10+ years,RENT,52435,Source Verified,Sep-2016,Fully Paid,debt_consolidation,Debt consolidation,18.08,Jun-2006,6,0,1619,55.3,23,f,Individual,3.0,0.0,"940 Main St
Philadelphia, NJ 19302"
35003, 36 months,11.57,1155.42,B,B5,Branch Manager,10+ years,RENT,57928,Source Verified,Apr-2015,Fully Paid,home_improvement,Home improvement,13.54,Jun-1995,6,0,5589,41.9,20,f,Individual,0.0,0.0,"5872 Cedar Ln
Fort Worth, CO 47057"
27843, 36 months,21.23,1052.28,E,E3,Office Manager,5 years,OTHER,140471,Source Verified,Nov-2015,Charged Off,credit_card,Credit card refinancing,19.93,Jun-1997,12,0,20374,18.8,24,w,Individual,2.0,0.0,"4442 Maple Dr
Louisville, GA 85192"
5203, 60 months,14.76,123.12,C,C5,Attorney,4 years,MORTGAGE,134361,Not Verified,Feb-2020,Fully Paid,major_purchase,Major purchase,23.82,Jul-1993,11,0,4881,29.0,24,w,Individual,1.0,0.0,"4010 Cedar Ln
Charlotte, WI 68696"
7635, 36 months,20.08,284.06,E,E1,Administrative Assistant,,RENT,53533,Source Verified,May-2020,Charged Off,debt_consolidation,Debt consolidation,6.24,Jan-1995,9,0,365,43.2,28,w,Individual,2.0,0.0,"8451 Maple Dr
Phoenix, MD 45031"
3389, 36 months,12.06,112.66,C,C1,Operations Manager,3 years,RENT,122975,Verified,Feb-2020,Fully Paid,credit_card,Credit card refinancing,34.08,Jun-1982,20,0,32748,27.8,31,w,Joint App,1.0,2.0,"4450 Hill Ave
San Jose, MI 51295"
8353, 36 months,13.78,284.59,C,C5,Sales,10+ years,MORTGAGE,126466,Not Verified,Jan-2018,Fully Paid,home_improvement,Home improvement,6.84,Sep-1988,9,0,6535,37.1,24,f,Individual,1.0,0.0,"7556 Main St
San Jose, OR 87989"
21159, 36 months,27.57,870.3,G,G1,IT Manager,2 years,MORTGAGE,123148,Not Verified,Jan-2015,Fully Paid,car,Car financing,10.01,Jun-1981,13,0,7557,13.9,27,w,Individual,5.0,0.0,"2037 Cedar Ln
Jacksonville, NY 73661"
10421, 36 months,7.59,324.59,A,A3,Administrative Assistant,10+ years,RENT,65909,Not Verified,Sep-2018,Fully Paid,home_improvement,Home improvement,31.24,Sep-1999,15,1,22870,41.9,33,f,Individual,3.0,0.0,"5489 Pine St
San Antonio, LA 94631"
17614, 36 months,18.01,636.88,D,D2,Consultant,10+ years,MORTGAGE,74227,Source Verified,Jun-2015,Fully Paid,debt_consolidation,Debt consolidation,24.93,Feb-1992,10,1,12831,12.2,21,w,Individual,5.0,0.0,"3308 Lake Rd
Los Angeles, AZ 86834"
5359, 36 months,5.39,161.55,A,A5,Coordinator,,MORTGAGE,49792,Verified,Jan-2020,Fully Paid,credit_card,Credit card refinancing,13.43,Apr-1982,9,1,15275,39.0,21,f,Individual,1.0,2.0,"9985 Maple Dr
Nashville, FL 37376"
21564, 36 months,23.06,835.41,E,E1,Analyst,10+ years,OTHER,272968,Verified,Aug-2018,Fully Paid,car,Car financing,26.13,Dec-2002,11,0,3852,19.4,24,w,Individual,3.0,0.0,"1175 Hill Ave
Houston, MD 23695"
9575, 36 months,15.79,335.64,C,C2,Owner,7 years,MORTGAGE,77602,Source Verified,Jun-2016,Charged Off,major_purchase,Major purchase,19.19,Jul-1983,8,0,107963,19.7,21,w,Joint App,5.0,0.0,"6553 Oak Ave
San Antonio, MO 78513"
13457, 36 months,24.87,534.12,F,F3,Coordinator,2 years,MORTGAGE,56760,Verified,May-2017,Fully Paid,debt_consolidation,Debt consolidation,18.28,Jun-2005,12,0,20035,44.3,28,w,Individual,5.0,0.0,"7323 Maple Dr
Nashville, WI 38519"
12635, 36 months,19.57,466.8,E,E5,Data Analyst,3 years,MORTGAGE,83037,Source Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,4.48,Sep-2002,5,0,52798,39.0,14,w,Individual,1.0,0.0,"5805 Maple Dr
Denver, NC 86949"
6229, 36 months,7.39,193.45,A,A1,Mechanic,3 years,MORTGAGE,71435,Verified,Mar-2018,Fully Paid,home_improvement,Home improvement,10.35,Jul-1994,10,0,4883,64.7,26,w,Individual,,0.0,"2779 Elm St
Denver, TN 84807"
6688, 60 months,6.36,130.42,A,A2,Team Lead,3 years,RENT,228795,Verified,Aug-2018,Fully Paid,other,Other,13.94,Feb-1996,12,1,6951,60.6,24,f,Individual,5.0,0.0,"1790 Park Rd
San Diego, CT 99049"
23877, 60 months,13.47,549.04,C,C3,Mechanic,6 years,RENT,59027,Source Verified,Aug-2015,Fully Paid,debt_consolidation,Debt consolidation,5.7,Jul-2003,8,2,5685,7.4,14,f,Individual,0.0,0.0,"2586 Cedar Ln
Chicago, WI 73491"
16973, 36 months,15.01,588.46,C,C4,Police Officer,10+ years,MORTGAGE,98488,Verified,Oct-2015,Fully Paid,credit_card,Credit card refinancing,23.3,Feb-1982,11,0,4179,21.6,26,w,Individual,1.0,0.0,"7640 Lake Rd
Boston, TX 85276"
25085, 36 months,6.37,767.35,A,A1,Registered Nurse,< 1 year,RENT,55400,Verified,Apr-2019,Fully Paid,credit_card,Credit card refinancing,16.01,Apr-1982,8,0,3919,34.9,25,w,Individual,2.0,0.0,"1426 Hill Ave
New York, OK 80999"
16232, 36 months,9.12,517.08,A,A3,Police Officer,3 years,RENT,19992,Verified,Jan-2016,Fully Paid,debt_consolidation,Debt consolidation,29.79,Feb-2001,6,3,35929,5.9,16,w,Individual,2.0,0.0,"1868 Pine St
Charlotte, SC 46411"
14556, 36 months,14.95,504.23,C,C2,Consultant,,OTHER,59931,Verified,Jun-2019,Fully Paid,credit_card,Credit card refinancing,13.05,Jan-1990,5,0,6029,6.4,14,f,Joint App,0.0,0.0,"7649 Cedar Ln
Memphis, OH 88401"
4742, 36 months,8.51,149.72,A,A5,Supervisor,10+ years,RENT,104271,Verified,Nov-2017,Fully Paid,debt_consolidation,Debt consolidation,8.71,Jan-1990,13,1,18812,48.4,22,w,Joint App,3.0,0.0,"6309 Main St
Memphis, NC 20143"
11359, 36 months,19.66,420.18,E,E2,Engineer,4 years,RENT,65406,Source Verified,Dec-2016,Fully Paid,other,Other,10.54,Sep-1999,11,0,2543,40.8,21,w,Individual,0.0,0.0,"9037 River Rd
New York, OK 43775"
13142, 36 months,16.57,465.74,D,D5,Financial Analyst,5 years,MORTGAGE,28238,Verified,Sep-2017,Charged Off,debt_consolidation,Debt consolidation,18.87,May-1992,16,0,3828,33.8,23,f,Individual,0.0,0.0,"9817 Hill Ave
Austin, WI 88478"
40000, 36 months,15.63,1398.99,D,D3,Mechanic,5 years,RENT,167782,Not Verified,Jun-2019,Fully Paid,debt_consolidation,Debt consolidation,27.02,Oct-2009,9,0,53456,29.3,23,w,Individual,1.0,0.0,"2643 Lake Rd
Houston, NC 76333"
20174, 36 months,8.98,641.34,A,A3,Warehouse Manager,4 years,MORTGAGE,27631,Not Verified,Jan-2016,Fully Paid,major_purchase,Major purchase,16.63,Sep-2000,11,0,21278,42.1,27,f,Individual,4.0,0.0,"3759 Pine St
Denver, LA 66000"
33578, 60 months,11.32,735.44,A,A2,Assistant Manager,10+ years,RENT,36227,Not Verified,Mar-2015,Fully Paid,credit_card,Credit card refinancing,25.7,Nov-2011,10,1,9173,35.7,22,w,Individual,6.0,0.0,"4545 Lake Rd
Dallas, WI 14506"
19120, 36 months,14.78,660.74,C,C2,Registered Nurse,9 years,MORTGAGE,28816,Source Verified,May-2017,Fully Paid,other,Other,16.39,Jul-1992,8,0,5283,27.7,17,f,Individual,3.0,0.0,"3466 Cedar Ln
Portland, IN 87237"
8718, 36 months,27.39,357.74,G,G5,Physician,10+ years,OWN,30528,Verified,Oct-2016,Fully Paid,home_improvement,Home improvement,21.85,Mar-1991,13,0,3397,34.8,26,f,Joint App,1.0,0.0,"6496 Hill Ave
Seattle, MD 91293"
14332, 36 months,9.78,460.97,B,B1,Police Officer,10+ years,MORTGAGE,61651,Verified,May-2019,Fully Paid,debt_consolidation,Debt consolidation,35.64,Nov-2004,7,0,16292,47.3,18,w,Individual,0.0,0.0,"3577 Hill Ave
Columbus, TX 51286"
15394, 36 months,12.93,518.17,B,B2,Office Manager,10+ years,RENT,89065,Not Verified,Jul-2019,Fully Paid,debt_consolidation,Debt consolidation,21.03,Apr-2009,6,3,1499,58.5,16,f,Individual,0.0,0.0,"6505 Oak Ave
El Paso, NV 51101"
7604, 36 months,6.93,234.55,A,A1,Registered Nurse,7 years,MORTGAGE,40883,Not Verified,Mar-2018,Fully Paid,home_improvement,Home improvement,11.83,May-2009,12,1,42349,76.1,27,f,Joint App,2.0,0.0,"8725 Lake Rd
Las Vegas, MA 11862"
10608, 36 months,13.03,357.58,C,C1,Mechanic,2 years,RENT,86406,Verified,Sep-2016,Fully Paid,debt_consolidation,Debt consolidation,18.53,Jun-1991,16,0,53820,18.3,33,f,Individual,0.0,0.0,"6376 Cedar Ln
Boston, NJ 46974"
11808, 36 months,11.79,391.01,C,C1,Police Officer,3 years,MORTGAGE,98706,Not Verified,May-2016,Fully Paid,credit_card,Credit card refinancing,17.21,Jun-1988,16,0,8179,55.7,28,f,Individual,1.0,0.0,"8677 Main St
Seattle, MI 88278"
35009, 36 months,5.43,1056.02,A,A3,Cashier,8 years,MORTGAGE,48348,Source Verified,May-2018,Fully Paid,major_purchase,,13.98,Jan-1999,7,1,9295,49.8,15,w,Individual,0.0,1.0,"3197 Oak Ave
Las Vegas, WI 96748"
3833, 36 months,14.11,131.21,C,C3,General Manager,10+ years,MORTGAGE,22382,Source Verified,Jul-2020,Fully Paid,debt_consolidation,Debt consolidation,11.48,Nov-2002,15,0,18521,14.5,26,f,Individual,0.0,1.0,"6887 Maple Dr
Philadelphia, AL 37202"
27542, 36 months,11.25,904.95,C,C1,Program Manager,7 years,MORTGAGE,160183,Not Verified,Nov-2019,Fully Paid,debt_consolidation,Debt consolidation,44.91,Jun-1993,17,0,13759,59.4,33,f,Individual,4.0,0.0,"1203 Lake Rd
Memphis, MD 28733"
7615, 36 months,12.16,253.51,C,C1,Administrative Assistant,10+ years,RENT,38719,Verified,Jun-2018,Fully Paid,debt_consolidation,Debt consolidation,14.61,Jan-2007,17,0,22573,68.9,28,w,Individual,3.0,0.0,"694 Main St
Louisville, NJ 64649"
5864, 36 months,16.49,207.58,C,C3,Analyst,3 years,MORTGAGE,14234,Source Verified,Jun-2016,Fully Paid,other,Other,5.74,Feb-1999,10,1,4116,28.1,26,f,Individual,2.0,0.0,"3273 Oak Ave
Phoenix, AZ 67215"
27118, 36 months,18.74,990.48,D,D5,Analyst,1 year,MORTGAGE,46496,Source Verified,Jan-2019,Charged Off,debt_consolidation,Debt consolidation,12.36,Sep-2005,8,0,38872,20.2,20,w,Individual,6.0,0.0,"425 Maple Dr
Austin, SC 48875"
20725, 36 months,17.01,739.01,D,D4,Operations Manager,10+ years,MORTGAGE,87502,Not Verified,Jan-2016,Fully Paid,credit_card,Credit card refinancing,11.63,Apr-1999,12,0,34351,5.1,20,f,Individual,3.0,0.0,"8129 Cedar Ln
Los Angeles, IL 38374"
28359, 36 months,15.41,988.78,C,C2,RN,10+ years,RENT,96456,Source Verified,Feb-2019,Fully Paid,credit_card,Credit card refinancing,14.71,Jun-1999,8,0,27840,17.7,15,w,Individual,2.0,0.0,"8808 Cedar Ln
Milwaukee, NJ 26719"
21599, 60 months,19.85,570.44,E,E1,Driver,6 years,OWN,28594,Source Verified,Sep-2020,Fully Paid,credit_card,Credit card refinancing,8.38,Jan-2004,8,1,2947,24.9,17,w,Individual,,0.0,"6118 Hill Ave
Portland, MA 27273"
40000, 36 months,22.17,1531.14,E,E3,Owner,1 year,RENT,18003,Source Verified,Mar-2017,Fully Paid,debt_consolidation,Debt consolidation,12.85,Nov-1992,6,0,2172,21.6,20,w,Individual,3.0,1.0,"7037 River Rd
Austin, VA 39154"
18680, 60 months,9.96,396.53,B,B1,Technician,< 1 year,MORTGAGE,73045,Source Verified,Jun-2020,Fully Paid,home_improvement,Home improvement,18.42,May-2011,8,0,11704,11.6,16,w,Individual,1.0,0.0,"9361 Oak Ave
Nashville, PA 87395"
12162, 36 months,9.95,392.15,A,A1,,1 year,RENT,83783,Source Verified,Dec-2019,Fully Paid,credit_card,Credit card refinancing,9.0,Oct-1990,10,0,24598,9.1,23,w,Individual,,0.0,"6911 Hill Ave
Chicago, GA 43719"
16411, 60 months,15.79,397.25,D,D1,,,MORTGAGE,123828,Verified,May-2019,Charged Off,credit_card,Credit card refinancing,27.88,Apr-1988,12,2,6040,64.5,26,f,Individual,2.0,0.0,"669 Lake Rd
San Francisco, GA 59939"
28171, 36 months,12.8,946.48,B,B1,Driver,3 years,MORTGAGE,114931,Verified,May-2020,Fully Paid,credit_card,Credit card refinancing,16.76,Jan-2009,11,0,5605,23.7,26,w,Individual,1.0,0.0,"7489 Park Rd
Houston, KY 23294"
8369, 60 months,20.81,225.52,E,E5,Warehouse Manager,6 years,MORTGAGE,65863,Source Verified,Jan-2018,Fully Paid,other,Other,17.76,Sep-1985,16,0,109943,18.7,28,f,Joint App,3.0,0.0,"8623 Park Rd
Jacksonville, MD 27139"
9035, 36 months,5.32,272.09,A,A2,Project Manager,6 years,MORTGAGE,32955,Source Verified,Sep-2019,Fully Paid,credit_card,Credit card refinancing,13.74,Aug-1991,11,4,8944,22.0,17,f,Individual,0.0,0.0,"5130 Oak Ave
Philadelphia, AL 23217"
11099, 36 months,21.46,420.78,E,E2,Administrative Assistant,6 years,MORTGAGE,43752,Source Verified,Jan-2016,Fully Paid,wedding,Wedding,18.18,May-1996,11,0,4972,49.1,19,f,Individual,1.0,0.0,"3965 Cedar Ln
Austin, MD 30571"
3779, 36 months,15.05,131.09,C,C3,General Manager,9 years,MORTGAGE,51127,Not Verified,Sep-2019,Charged Off,credit_card,Credit card refinancing,23.22,May-1998,8,0,758,31.5,23,w,Individual,4.0,0.0,"2925 Park Rd
Philadelphia, KY 81834"
14513, 60 months,19.75,382.49,D,D5,Supervisor,10+ years,MORTGAGE,33024,Source Verified,Feb-2019,Fully Paid,small_business,Business,,Feb-1983,11,0,39445,17.9,25,f,Individual,,1.0,"6158 Hill Ave
Los Angeles, AL 86771"
4308, 36 months,11.64,142.35,B,B5,Director,5 years,OWN,120889,Source Verified,Feb-2017,Fully Paid,home_improvement,Home improvement,27.37,Dec-2001,8,0,62887,32.2,18,w,Individual,,0.0,"3067 Cedar Ln
Jacksonville, NJ 79948"
13791, 36 months,25.6,552.71,G,G2,Cashier,4 years,RENT,116787,Source Verified,Nov-2019,Fully Paid,small_business,Business,17.52,Nov-1991,16,0,1721,47.8,24,f,Individual,1.0,0.0,"8291 Oak Ave
Milwaukee, FL 95316"
22452, 36 months,12.06,746.37,B,B3,Assistant Manager,5 years,RENT,24164,Source Verified,Oct-2019,Fully Paid,home_improvement,Home improvement,23.97,Dec-2002,9,0,2229,46.7,19,w,Individual,2.0,0.0,"6378 Elm St
Las Vegas, SC 19781"
10035, 36 months,10.58,326.54,B,B5,Mechanic,1 year,OTHER,48577,Verified,Jan-2016,Fully Paid,debt_consolidation,Debt consolidation,19.91,Feb-1981,12,3,127929,22.6,23,f,Individual,1.0,0.0,"7722 Cedar Ln
Portland, OH 96577"
36543, 36 months,5.32,1100.48,A,A3,Director,4 years,OWN,228757,Verified,Jun-2015,Fully Paid,debt_consolidation,Debt consolidation,6.44,Aug-1999,12,0,39870,32.8,24,w,Individual,4.0,,"5554 Oak Ave
Milwaukee, KY 23674"
5561, 36 months,24.37,219.26,F,F2,Technician,3 years,MORTGAGE,127500,Source Verified,Oct-2020,Fully Paid,other,Other,11.06,Aug-1990,11,0,2179,30.3,26,w,Individual,4.0,0.0,"4736 River Rd
Phoenix, TN 53194"
27303, 60 months,8.73,563.19,B,B1,Technician,4 years,RENT,67665,Verified,Oct-2018,Fully Paid,home_improvement,Home improvement,11.34,Jun-1994,12,0,14758,18.7,19,f,Individual,1.0,0.0,"6844 Park Rd
Phoenix, IN 90729"
20031, 60 months,13.79,463.91,C,C5,Marketing Manager,10+ years,OWN,122066,Not Verified,Mar-2020,Charged Off,credit_card,Credit card refinancing,,Nov-1999,8,0,14578,,21,f,Joint App,3.0,0.0,"996 Elm St
San Antonio, FL 47790"
4771, 36 months,18.59,173.9,D,D3,Administrative Assistant,10+ years,MORTGAGE,174923,Not Verified,Jul-2017,Fully Paid,credit_card,Credit card refinancing,10.13,Oct-2004,15,1,2748,30.1,26,f,Joint App,1.0,0.0,"7713 Cedar Ln
Nashville, CT 83712"
40000, 36 months,19.31,1472.52,E,E1,Nurse,10+ years,OWN,63671,Verified,Sep-2016,Fully Paid,home_improvement,Home improvement,27.36,Jun-1990,12,0,41919,22.0,17,f,Individual,0.0,1.0,"645 Elm St
San Francisco, AL 54490"
12858, 36 months,14.44,442.21,C,C2,Coordinator,10+ years,RENT,24785,Verified,Jul-2020,Charged Off,credit_card,Credit card refinancing,32.49,Feb-2002,7,0,41850,64.4,18,w,Individual,3.0,0.0,"1316 Main St
Fort Worth, CA 39881"
7891, 36 months,15.62,275.95,C,C4,General Manager,10+ years,RENT,104692,Not Verified,Nov-2020,Fully Paid,debt_consolidation,Debt consolidation,7.86,May-1992,16,0,2012,50.4,31,w,Individual,2.0,0.0,"8039 Pine St
San Diego, OR 42961"
5743, 36 months,16.56,203.5,D,D5,Operations Manager,10+ years,MORTGAGE,108278,Source Verified,Nov-2020,Charged Off,medical,Medical expenses,23.48,Jan-2006,13,0,18515,59.9,25,w,Joint App,5.0,0.0,"4961 Cedar Ln
San Antonio, OH 12134"
11707, 60 months,17.07,291.39,D,D5,Driver,10+ years,OWN,31140,Verified,Dec-2015,Fully Paid,other,Other,21.51,Mar-2011,10,0,4446,12.7,21,w,Individual,0.0,0.0,"4684 Pine St
New York, PA 10535"
12376, 36 months,12.1,411.65,B,B3,Marketing Manager,6 years,OTHER,70921,Source Verified,Apr-2018,Fully Paid,home_improvement,Home improvement,44.73,Jun-2001,8,0,7032,46.3,22,w,Individual,1.0,0.0,"6249 Park Rd
San Diego, AL 19598"
14208, 60 months,8.67,292.66,A,A2,Coordinator,8 years,RENT,35813,Verified,Apr-2020,Fully Paid,credit_card,Credit card refinancing,15.88,Jan-1983,12,0,6543,52.4,24,f,Individual,0.0,0.0,"6107 Pine St
Dallas, TX 33914"
11173, 60 months,5.32,212.49,A,A2,Consultant,4 years,RENT,20556,Source Verified,Nov-2019,Fully Paid,car,Car financing,8.2,Mar-1990,9,3,6697,53.2,24,f,Individual,5.0,0.0,"6710 Elm St
Denver, KY 99791"
19534, 36 months,8.94,620.63,B,B5,Office Manager,< 1 year,RENT,69109,Source Verified,Nov-2015,Fully Paid,debt_consolidation,Debt consolidation,8.19,Oct-1994,11,0,42821,36.6,24,w,Individual,1.0,2.0,"9066 Lake Rd
Los Angeles, KY 69038"
10587, 60 months,15.19,252.92,C,C5,Physician,5 years,OWN,153873,Not Verified,May-2020,Fully Paid,other,Other,27.19,Mar-2002,11,0,29659,34.1,25,f,Individual,4.0,0.0,"2902 Maple Dr
Phoenix, FL 67270"
4183, 36 months,13.65,142.25,C,C3,Nurse,5 years,MORTGAGE,73777,Source Verified,May-2018,Fully Paid,wedding,Wedding,11.22,Apr-1987,9,0,35484,23.2,23,w,Individual,3.0,0.0,"5998 Oak Ave
Dallas, MN 31410"
12214, 36 months,24.27,480.92,F,F3,Physician,10+ years,OWN,67169,Not Verified,Aug-2016,Charged Off,home_improvement,Home improvement,22.74,Feb-1989,10,0,16474,30.0,26,w,Individual,5.0,0.0,"3831 Maple Dr
Louisville, OK 28018"
3227, 36 months,7.86,100.91,B,B4,IT Manager,10+ years,MORTGAGE,25179,Not Verified,Jun-2016,Charged Off,home_improvement,Home improvement,16.24,Mar-1983,6,0,7040,64.7,18,f,Individual,7.0,0.0,"1661 Lake Rd
Phoenix, CO 35311"
16518, 36 months,16.81,587.35,D,D1,Supervisor,10+ years,RENT,90073,Not Verified,May-2018,Charged Off,major_purchase,Major purchase,24.52,Jul-2005,11,0,44682,80.3,21,w,Individual,1.0,0.0,"3343 Pine St
Milwaukee, TN 87539"
7423, 36 months,13.75,252.8,C,C3,Teacher,5 years,MORTGAGE,41781,Source Verified,Oct-2017,Charged Off,debt_consolidation,Debt consolidation,8.19,Jan-2007,8,0,35859,47.7,18,w,Individual,1.0,2.0,"6094 Main St
Dallas, AL 79606"
14735, 36 months,11.58,486.46,B,B1,Marketing Manager,10+ years,MORTGAGE,36109,Source Verified,Nov-2020,Fully Paid,debt_consolidation,Debt consolidation,16.96,Dec-1999,10,2,1246,24.6,23,f,Individual,4.0,0.0,"5211 Hill Ave
Jacksonville, PA 49870"
29391, 36 months,13.44,996.54,C,C5,Marketing Manager,10+ years,MORTGAGE,106239,Source Verified,Oct-2019,Fully Paid,major_purchase,Major purchase,23.44,May-1995,10,0,34443,63.1,23,w,Individual,3.0,0.0,"6464 Main St
Nashville, CT 75235"
7560, 36 months,25.59,302.95,F,F4,Office Manager,< 1 year,OWN,27169,Verified,Apr-2018,Fully Paid,home_improvement,Home improvement,22.44,Aug-1988,8,1,9765,37.9,17,w,Individual,,0.0,"2421 Park Rd
Austin, MI 49344"
25254, 36 months,6.74,776.77,A,A4,Branch Manager,8 years,MORTGAGE,52172,Source Verified,Jul-2015,Fully Paid,wedding,Wedding,,Jul-2000,9,1,10987,43.6,22,w,Individual,7.0,0.0,"7810 Elm St
Baltimore, PA 32626"
10300, 36 months,15.88,361.51,C,C4,Program Manager,5 years,MORTGAGE,28392,Not Verified,Nov-2015,Fully Paid,credit_card,Credit card refinancing,7.71,Jan-1981,15,0,3835,50.2,30,w,Individual,3.0,0.0,"4302 Main St
Baltimore, NJ 93489"
38250, 36 months,6.98,1180.7,A,A2,Consultant,< 1 year,RENT,49283,Not Verified,Jul-2015,Fully Paid,credit_card,Credit card refinancing,15.61,Jul-2007,12,1,3863,66.6,24,w,Individual,,0.0,"6001 Park Rd
Los Angeles, LA 31183"
10731, 36 months,9.73,344.9,B,B5,Manager,7 years,MORTGAGE,14401,Source Verified,Oct-2020,Charged Off,home_improvement,Home improvement,16.24,Oct-1999,11,0,45851,40.2,25,w,Individual,0.0,0.0,"6745 Oak Ave
Houston, GA 54696"
8068, 36 months,12.9,271.45,C,C2,Warehouse Manager,8 years,MORTGAGE,85139,Source Verified,Mar-2016,Charged Off,debt_consolidation,Debt consolidation,31.82,Jun-1982,8,0,2076,17.3,17,w,Individual,10.0,0.0,"378 Main St
Dallas, VA 62126"
